MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4104586,2014,Kosse Strip,Texas,Limestone,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"4731 East Hwy 7, Kosse, TX 76653",International Brotherhood Of Electrical Workers,Interior,9460227,327,724453,16.062606936511838
4103739,2014,Eagle Pass Mine,Texas,Maverick,Active,Surface,Independent Producer Operator,Mine only,"Camino Real Fuels, Llc","425 Madison Street, Eagle Pass, TX 78852",,Interior,1478,19,43796,7.298445101508147
4102632,2014,Beckville Strip,Texas,Panola,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood Of Electrical Workers,Interior,1993808,209,470604,14.50555693600125
4103659,2014,Tatum Strip Mine,Texas,Panola,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood Of Electrical Workers,Interior,2982948,115,250873,14.908422631229625
4103428,2014,Calvert Mine,Texas,Robertson,Active,Surface,Operating Subsidiary,Mine only,Walnut Creek Mining Company,"P.O. Box H, Bremond, TX 76629",,Interior,1958835,101,213265,14.487860466733167
4103660,2014,Oak Hill Strip,Texas,Rusk,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood Of Electrical Workers,Interior,3481099,253,529208,15.062858606492583
4104964,2014,Liberty,Texas,Rusk,Active,Surface,Independent Producer Operator,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood Of Electrical Workers,Interior,406254,77,157994,12.914733858731458
4101900,2014,Winfield North Strip,Texas,Titus,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Luminant Mining Co Llc,"P.O. Box 1636, Mt. Pleasant, TX 75455",International Brotherhood Of Electrical Workers,Interior,406248,44,99808,12.914719089537043
4103658,2014,Winfield South Strip,Texas,Titus,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Luminant Mining Co Llc,"P.O. Box 1636, Mt. Pleasant, TX 75455",International Brotherhood Of Electrical Workers,Interior,172770,130,263577,12.059716509168828
4201566,2014,Skyline Mine #3,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,Canyon Fuel Company Llc,"Hc 35 Box 380, Helper, UT 84526",,Uinta Region,4170162,297,596561,15.243465441941249
4201890,2014,Dugout Canyon Mine,Utah,Carbon,Active,Underground,Independent Producer Operator,Mine only,Canyon Fuel Company Llc,"P.O. Box 1029, Wellington, UT 84542",,Uinta Region,676084,99,190662,13.424072607660452
4202233,2014,West Ridge Mine,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,West Ridge Resources Inc,"P.O. Box 910, East Carbon, UT 84520",,Uinta Region,2513571,206,490553,14.737215009179511
4202241,2014,Lila Canyon,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,"Utah American Energy, Inc.","P.O. Box 910, East Carbon, UT 84520",,Uinta Region,334941,34,87025,12.721709675893376
4200121,2014,Deer Creek Mine,Utah,Emery,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",United Mine Workers Of America,Uinta Region,2089158,176,383553,14.552271671953347
4202335,2014,Castle Valley Mine #4,Utah,Emery,Active,Underground,Independent Producer Operator,Mine only,Castle Valley Mining Llc,"P.O. Box 475, Huntington, UT 84528",,Uinta Region,1055910,72,203756,13.869913512343567
4202519,2014,Coal Hollow Mine,Utah,Kane,Active,Surface,Independent Producer Operator,Mine only,Alton Coal Development Llc,"463 North 100 W Suite 1, Cedar City, UT 84721",,Western,555268,27,97145,13.227206159061033
4200089,2014,Sufco,Utah,Sevier,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Canyon Fuel Company Llc,"597 South Sr24, Salina, UT 84654",,Uinta Region,6539322,373,725555,15.693344048334534
1518737,2014,No 29 Auger,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Bolling Excavating Llc,"P.O. Box 701, Pound, VA 24279",,Appalachia Central,33567,3,4843,10.42129872047583
4401486,2014,Meridian #2,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,Calico Coal Inc,"48 College Drive, Bluefield, VA 24605",,Appalachia Central,65023,21,48192,11.082496332442835
4403658,2014,No 2 Surface,Virginia,Buchanan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Twin Star Mining, Inc.","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,10446,10,19697,9.253974408996244
4404856,2014,Buchanan Mine #1,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Consol Buchanan Mining Company,"P.O. Box Drawer L, Oakwood, VA 24631",,Appalachia Central,4041701,464,1064303,15.21217620092899
4406499,2014,Mine No. 5,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,"Sanw, Inc.","224 Birch Street, Raven, VA 24639",,Appalachia Central,314442,89,190189,12.658554918401395
4406685,2014,Paw Paw Mine,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,Banner Blue Coal Company,"P.O. Box 458, Big Rock, VA 24603",,Appalachia Central,154423,40,107662,11.947450869209389
4406748,2014,Mine No. 4,Virginia,Buchanan,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Abby Contractors, Inc.","18111 Riverside Drive, Grundy, VA 24614",,Appalachia Central,178463,86,185446,12.092136575802593
4406759,2014,Mine No. 36,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",,Appalachia Central,219002,99,224365,12.296836141177028
4406839,2014,Beehive Coal Company Mine #2,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,"Omega Mining Beehive Coal, Llc","P.O. Box 1794, Abingdon, VA 24212",,Appalachia Central,104259,32,68793,11.55463346687
4406868,2014,No 6,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,"A B & J Coal Company, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,63015,17,46681,11.051128072271592
4406876,2014,Mine No. 38,Virginia,Buchanan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,Dominion Coal Corporation,"15498 Riverside Drive, Oakwood, VA 24631",,Appalachia Central,22780,11,12974,10.033638237001172
4406907,2014,Mine No. 1,Virginia,Buchanan,Temporarily closed,Underground,Independent Producer Operator,Mine only,"N & N Mining, Llc","11912 Phelps 632 Road, Phelps, KY 41553",,Appalachia Central,31941,18,24212,10.371645729982715
4406920,2014,No. 2,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,"D&h Mining, Inc.","2703 Steelsburg Hwy, Cedar Bluff, VA 24609",,Appalachia Central,49862,23,48940,10.817014468587551
4407045,2014,Mine No.2,Virginia,Buchanan,Active,Underground,Contractor,Mine only,"Pioneer Coal, Inc.","P.O. Box 1794, Abingdon, VA 24212",,Appalachia Central,59823,12,21745,10.999145481377802
4407047,2014,Mine # 1,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,Pioneer Coal Inc.,"P.O. Box 1794, Abingdon, VA 24212",,Appalachia Central,54456,14,24043,10.905148315127787
4407082,2014,Mine # 7,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Hanna Coal Company, Inc.","1030 Bugum Drive, Grundy, VA 24614",,Appalachia Central,11092,13,17312,9.313979406735669
4407098,2014,S-5 Jones Fork,Virginia,Buchanan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,42353,9,28399,10.653794535823947
4407154,2014,No. 5,Virginia,Buchanan,Active,Underground,Contractor,Mine only,"Dacoal Mining, Inc.","P.O. Box 1038, Grundy, VA 24614",,Appalachia Central,28209,11,20168,10.247396354945186
4407199,2014,Laurel Branch Surface,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Mine only,Clintwood Elkhorn Mining Llc,"23956 Hwy 194 E, Fedscreek, KY 41524",,Appalachia Central,500439,73,184227,13.123240992187792
4407205,2014,Integrity,Virginia,Buchanan,Temporarily closed,Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,3592,13,7043,8.18646442942209
4407211,2014,9a,Virginia,Buchanan,"Active, men working, not producing",Underground,Contractor,Mine only,"Hubble Mining Company, Llc","P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,35239,10,23207,10.469908702802991
4407220,2014,Mine No. 4,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine only,"Sanw, Inc.","224 Birch Street, Raven, VA 24639",,Appalachia Central,97145,23,53012,11.483959986677213
4407225,2014,Huffman Fk.,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,12916,7,15017,9.466222131878165
4407254,2014,3 Pole,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,467067,49,137589,13.054227995311098
4407257,2014,Butcher Knife Surface Mine,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,79778,12,26205,11.287003056205583
4407269,2014,Mine #6,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Hanna Coal Company, Inc.","1030 Buggum Drive, Grundy, VA 24614",,Appalachia Central,196618,48,120813,12.189018038963983
4407270,2014,Surface Mine No. 1,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Pb Dirt Movers, Inc","Dirt Movers Road, Big Rock, VA 24603",,Appalachia Central,7788,10,5980,8.960339366492091
4407285,2014,No. 10,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Feds Creek, KY 41524",,Appalachia Central,229591,26,66864,12.344054744052992
4407311,2014,Red Ash Strip/Auger,Virginia,Buchanan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Circle L Land Company Inc,"P.O. Box 1244, Raven, VA 24639",,Appalachia Central,4116,10,9879,8.32263709695394
4407318,2014,Hackney Creek Hagy,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,16295,63,12976,9.698613591271663
4407321,2014,Southern Gap,Virginia,Buchanan,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Paramont Coal Company Va, Llc","5703 Crutchfield Dr., Norton, VA 24273",,Appalachia Central,88123,11,18128,11.386488844821573
1519585,2014,Ghm #30,Virginia,Dickenson,Temporarily closed,Surface,Independent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40701",,Appalachia Central,2755,2,1134,7.9211727215870145
4403443,2014,Trammel Fuels,Virginia,Dickenson,Active,Surface,Independent Producer Operator,Mine only,"Harold Keene Surface Co., Llc","P.O. Box 428, Richlands, VA 24641",,Appalachia Central,41976,3,2403,10.644853305366548
4406864,2014,Cherokee Mine,Virginia,Dickenson,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Dickenson-Russell Coal Co Llc,"5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers Of America,Appalachia Central,156859,68,136810,11.963102591634772
4406929,2014,Deep Mine #26,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Dr, Norton, VA 24273",,Appalachia Central,713642,186,436030,13.478136715018202
4407012,2014,#1 Strip,Virginia,Dickenson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Big D Enterprises, Inc","195 Marigold Lane, Coeburn, VA 24230",,Appalachia Central,17096,5,8781,9.746599796998984
4407129,2014,Deep Mine #25,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,461663,140,299543,13.04259046666566
4407159,2014,No 9,Virginia,Dickenson,Active,Underground,Independent Producer Operator,Mine only,Bristol Coal Corp,"P.O. Box 1426, Grundy, VA 24614",,Appalachia Central,46977,15,31786,10.757413399213553
4407163,2014,88 Strip,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,530255,81,185497,13.18111330189685
4407214,2014,No 8,Virginia,Dickenson,Active,Underground,Independent Producer Operator,Mine only,Capital Coal Corporation,"P.O. Box 1426, Grundy, VA 24614",,Appalachia Central,51994,14,31294,10.858883606290863
4407217,2014,No 10,Virginia,Dickenson,Active,Underground,Independent Producer Operator,Mine only,Four O Mining Corporation,"P.O. Box 148, Vansant, VA 24656",,Appalachia Central,43503,14,27494,10.680585180216005
4407223,2014,Deep Mine 41,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Paramont Coal Company Virginia,"5703 Crutchfield Drive, Norton, VA 24273",,Appalachia Central,971641,238,540373,13.786741673655396
